corpora,record,phrase,PQP,auxiliary,verb,note,marker,pause before,pause between,restart/repaet
ESLO,48,euh pour en revenir à une question quand même que vous aviez déjà abordée,vous aviez déjà abordée,avoir,aborder,0,1,0,0,0
ESLO,92,parce que j'avais déjà vu en dix-neuf cent tr-,j'avais déjà vu,avoir,voir,0,1,0,0,0
ESLO,112,non non si non mais j'y avais été déjà je l'avais avertie la,j'y avais été déjà,avoir,être,0,1,0,0,0
ESLO,232,c'était une découverte ou c'était quelque chose que t'avais déjà fait ?,t'avais déjà fait,avoir,faire,0,1,0,0,0
ESLO,294,c'est-à-dire que on av- on avait déjà acquis la sécurité sociale,on avait déjà acquis,avoir,acquérir,0,1,0,0,1
ESLO,385,vous aviez déjà vu les,vous aviez déjà vu,avoir,voir,0,1,0,0,0
ESLO,456,ça avait été proposé déjà au,ça avait été proposé déjà,avoir,être proposé,passive voice,1,0,0,0
ESLO,464,alors qu'il y avait déjà eu un certain nombre de constructions neuves,il y avait déjà eu,avoir,avoir,0,1,0,0,0
ESLO,476,et moi moi je n'étais pas en France à cette époque j'étais déjà rentré,j'étais déjà rentré,être,rentrer,0,1,0,0,0
ESLO,476,déjà avec la guerre de quatorze y avait eu des changements et puis avec la guerre de quarante ça a été encore pire,déjà avec la guerre de quatorze y avait eu,avoir,avoir,0,1,0,0,0
ESLO,485,petite structure euh agréable enfin bon tout le monde s'était déjà bien investi,tout le monde s'était déjà bien investi,être,s’investir,0,1,0,0,0
ESLO,528,ils en avaient bu déjà un euh,ils en avaient bu déjà,avoir,boire,0,1,0,0,0
ESLO,543,et c'est vrai que les petits qui avaient déjà été déjà scolarisés,les petits qui avaient déjà été,avoir,être,0,1,0,0,0
ESLO,663,j'avais déjà quitté la France,j'avais déjà quitté,avoir,quitter,0,1,0,0,0
ESLO,707,et vous en aviez déjà fait ?,vous en aviez déjà fait,avoir,faire,0,1,0,0,0
PFC,44,"Lui, comme il l'avait changé de service à chaque fois, c'était une horreur, une horreur. <A: Je lui dis: 'Vous vous foutez, vous?' Je lui dis: 'Vous vous foutez de ma gueule?' Il me dit: 'Demandez à l'autre.' Je vais voir l'autre.>",il l'avait changé à chaque fois,avoir,changer,0,1,0,0,0
CFPP,42,là cette fois j'avais vu,là cette fois j'avais vu,avoir,voir,0,1,0,0,0
CFPP,16,qu'est-ce qui avait été cette année enfin,qu'est-ce qui avait été cette année enfin,avoir,être,0,1,0,0,0
ESLO,464,euh tout ça sé- s'évacue toute connaissance s'évacue et on trouvait au moment du service militaire beaucoup d'illettrés qui à ce temps là avaient été en classe jusqu'à douze ans,beaucoup d'illettrés qui à ce temps là avaient été,avoir,être,0,1,0,0,0
CFPP,13,un évènement pareil ah non j'en avais jamais vécu avant,j'en avais jamais vécu avant,avoir,vivre,0,1,0,0,0
ESLO,456,et en fait je n'y avais jamais pensé avant parce que on,je n'y avais jamais pensé avant,avoir,penser,0,1,0,0,0
PFC,27,On avait répété un petit peu euh on avait quand même le programme on avait répété un peu avant de partir (L2 tousse).,on avait répété avant de partir,avoir,répéter,0,1,0,0,0
PFC,66,"elle avait continué le métier tout en euh, elle avait juste commencé à apprendre avant. Enfin elle avait continué le métier puis euh.",elle avait juste commencé avant,avoir,commencer,0,1,0,0,0
CFPP,41,elle avait travaillé avant,elle avait travaillé avant,avoir,travailler,0,1,0,0,0
ESLO,443,alors euh j'ai don(c) acheté deux rognons de porc et je les ai coupés p() je les ai fendus par la moitié j'ai retiré la partie grasse qui est au milieu du rognon p(u)is je les ai coupés en petits dés que j'ai fait revenir dans la poêle avec du beurre salez poivrez quand i(l)s ont été cuits je les ai mis à part dans un plat au chaud et j'ai j() avant j'avais épluché mes champignons lavés comme i(l) faut je les avais coupés j'ai fait cuire mes champignons sauter mes mes champignons c'est-à-dire que je les fait je fais évacuer euh l'eau du champignon p(u)is alors cette eau de champignon qui sent le champignon,avant j'avais épluché,avoir,éplucher,0,1,0,0,0
ESLO,507,avant ils avaient fait un voyage,avant ils avaient fait,avoir,faire,0,1,0,0,0
PFC,30,"Tandis que j'ai travaillé avec de, avec des gars, qui euh, qui avaient été prisonniers autrefois puis ils me disaient:",gars qui avaient été autrefois,avoir,être,0,1,1,0,0
ESLO,112,et j'avais prévu aujourd'hui je devais aller,j'avais prévu aujourd'hui,avoir,prévenir,0,1,0,0,0
ESLO,485,je vous avais dit au d- au début que i- les,je vous avais dit au début,avoir,dire,0,1,0,0,0
ESLO,485,euh au bout d'un trimestre on m'avait proposé un poste de,au bout d'un trimestre on m'avait proposé,avoir,proposer,0,1,0,0,0
PFC,19,"Puis après on était repartis en, (pause) tous les deux en avion.",puis après on était repartis,être,repartir,0,1,0,0,0
ESLO,485,et donc après il avait fait marche arrière,après il avait fait,avoir,faire,0,1,0,0,0
CFPP,30,il m'a répondu que les années qu'il avait passées alors que maintenant c'est quand même un professeur,il avait passées alors,avoir,passer,0,1,0,0,0
ESLO,528,parce que moi elle m'avait dit à sept heures et demie,elle m'avait dit à sept heures et demie,avoir,dire,0,1,0,0,0
PFC,5,"Ah oui. C'est qu'il avait été bien déçu, il avait vécu pendant quelques années avec euh,",il avait été déçu,avoir,être déçu,passive voice,0,0,0,0
PFC,19,"Quand j'étais en diesel, j'étais un des plus vieux, parce que euh, j'avais, euh, déjà d'une, j'avais redoublé, puis en plus j'avais fait deux B.E.P..",j'avais fait,avoir,faire,0,0,0,0,0
PFC,19,"On avait bien rigolés, on était partis à sept. En Chrysler Voyager, on a été aux Sables d'Olonne.",on était partis,être,partir,0,0,0,0,0
PFC,22,"Euh, mon grand-père s'était remarié.",mon grand-père s'était remarié,être,se remarier,0,0,1,0,0
PFC,22,Ils sont venus. <J: Ils partaient plus.> On les avait invités <J: Ils partaient plus.> pour discuter un petit peu.,On les avait invités,avoir,inviter,0,0,0,0,0
PFC,22,"C'est vrai, se remémorer un petit peu tout ce qu'on avait euh vécu ensemble, c'était euh bien sympa.",on avait euh vécu,avoir,vivre,0,0,0,1,0
PFC,27,"On avait emmené on avait des boeufs tout ça nous, on avait emmené des boeufs de Vendée.",On avait emmené,avoir,emmener,0,0,0,0,0
PFC,27,"On avait emmené on avait des boeufs tout ça nous, on avait emmené des boeufs de Vendée.",on avait emmené ,avoir,emmener,0,0,0,0,0
PFC,27,Ah oui c'était euh. Costumes des costumes sensationnels qui avaient été faits là-bas.,costumes sensationnels qui avaient été faits,avoir,être fait,passive voice,0,0,0,0
PFC,27,Ah les costumes du Puy du fou. Les costumes du parcours quoi. <SL: Ah c'était pas les costumes du Puy de fou c'était les costumes qui étaient faits là-bas.> C'était des costumes.,les costumes qui étaient faits,être,faire,0,0,0,0,0
PFC,27,"Et vous avez répété avant ou vous, enfin comment ça s'est passé pour la, la mise en place? <SL: Ben on répétait on avait répété là avant nous.> Ouais.",on avait répété,avoir,répéter,0,0,0,0,0
PFC,27,On avait répété un petit peu euh on avait quand même le programme on avait répété un peu avant de partir (L2 tousse).,On avait répété,avoir,répéter,0,0,0,0,0
PFC,27,Après c'est pas vraiment Treize Vents parce autrement si quand il était jeune il a travaillé sur Nantes tout ça euh. Il était parti euh.,Il était parti,être,partir,0,0,0,0,0
PFC,27,Ils avaient commencé à Cholet ils se sont décentralisés.,Ils avaient commencé,avoir,commencer,0,0,0,0,0
PFC,27,"Ils avaient gardé leur usine à Cholet ils en ont créé une autre là et après là ça a été le, le siège social.",Ils avaient gardé,avoir,garder,0,0,0,0,0
PFC,29,"Ouais L1} Vous l'aviez vu ? L2} Non, j'l', Je la connais pas hein! L1} Hum: L2} J'ai entendue à la radio mais je la connais pas!",Vous l'aviez vu,avoir,voir,0,0,0,0,0
PFC,30,"Et lui il avait été, c'était pas comme nous, nous on était prisonniers de guerre.",il avait été,avoir,être,0,0,0,0,0
PFC,30,Mais lui il avait été récupéré comme euh.,il avait été,avoir,être,0,0,0,0,0
PFC,30,Euh il. Bon alors il s'en était sorti quand même parce que euh.,il s'en était sorti,être,se sortir,0,0,1,0,0
PFC,30,"Et vous étiez logés dans des camps alors, c'est, c'est.",vous étiez logés,être,loger,0,0,0,0,0
PFC,31,"ben euh, oui avant juste avant de partir à la guerre, il, il s'était lancé à faire euh, coiffeur homme, à cette époque. Ca faisait donc euh, trente neuf, oui les années trente neuf quarante.",il s'était lancé,être,se lancer,0,0,0,0,0
PFC,31,"A l'école Chomier Nazaire euh, et euh, bon elle a fait un temps de, d'apprentissage, c'était pas rien à cette époque là quand papa était revenu donc, c'était donc en quarante six.",papa était revenu,être,revenir,0,0,0,0,0
PFC,31,"J'ai toujours vu mes parents travailler ensemble euh, ils a, la euh, la gr/ il y a une grande pièce et ils avaient mis un, une cloison, à une époque, salon dames et euh, et salon hommes. Mais euh, il y avait euh, (XX) euh.",ils avaient mis,avoir,mettre,0,0,0,0,0
PFC,31,"Il y a en a, il y en avait eu, il y en avait, il y en a encore là des écoles?",il y en avait eu,avoir,être,0,0,0,0,0
PFC,37,"S'il m'avait dit qu'il allait voir sa copine / j'aurais pas dit non / L2} Et la copine tu sais c'est qui (rires) / L3} Non! / c'est qui sa copine (rires) dis-moi, dis-moi / L2} Tu vas rire (rires) L3} Non! L2} C'est un copain",il m'avait dit,avoir,dire,0,0,0,0,0
PFC,37,ça y est c'est XX L3} Alors / je voulais savoir si tu as eu des nouvelles de: Maryam et compagnie puisque c'est L3} Oui! L2} Alors! L3} Maryam m'a appelée avant-hier elle était partie en métropole emmener sa fille pour eu:h,elle était partie,être,partir,0,0,0,0,0
PFC,37,"Parce que le nerf euh qui passe à travers remonte jusqu'à l'oeil, et ça te donne mal à la tête souvent, n'est-ce pas ? L2} A:h / oui, c'est vrai que j'avais pas remarqué en fait L3} Ah tu avais pas remarqué?",j'avais pas remarqué,avoir,remarquer,0,0,0,0,0
PFC,37,"Parce que le nerf euh qui passe à travers remonte jusqu'à l'oeil, et ça te donne mal à la tête souvent, n'est-ce pas ? L2} A:h / oui, c'est vrai que j'avais pas remarqué en fait L3} Ah tu avais pas remarqué?",tu avais pas remarqué,avoir,remarquer,0,0,0,0,0
PFC,38,"Hein et puis, euh, bon ben papa qui avait fait la guerre aussi donc tu penses qu'ils avaient quand même des échanges mais,",papa qui avait fait,avoir,faire,0,0,0,0,0
PFC,38,"non mais c'est pas grave, c'est intéressant de savoir de connaître. <MG: Euh, on est retourné en soixante euh, on avait formé un petit car, on était quatre familles.",on avait formé,avoir,former,0,0,0,0,0
PFC,38,"Eh ben ils sont retournés euh, où ils étaient restés dans un petit pays comme Treize Vents.",ils étaient restés,être,rester,0,0,1,0,0
PFC,38,"Fallait tra/ vailler, fallait, les hommes de là-bas ils étaient partis en fait.",ils étaient partis,être,partir,0,0,0,0,0
PFC,38,"Les, les gars qui, les hommes qui étaient partis de l'entreprise pour, de menuiserie bon ben, hop, c'est eux qui étaient là ben,",les hommes qui étaient partis,être,partir,0,0,0,0,0
PFC,38,"Voilà. Alors ils ont retrouvé, euh, le, non le patron je crois qu'il était décédé mais enfin ils en ont retrouvé d'autres des gens avec qui, euh, ils avaient passé la, la, ces cinq années quoi.",ils avaient passé,avoir,passer,0,0,1,0,0
PFC,38,"Mais oui non mais ça, mis à part ça maman avait des nouvelles mais, euh, très rarement hein. Mais quelquefois c'était l'aut/ re dame d'à côté qui avait eu des, elle des nouvelles et, euh, elles se transmettaient tu penses.",dame d'à côté qui avait eu,avoir,être,0,0,0,0,0
PFC,38,"Mais, euh, ben oui puis, elle a gagné, euh, elle a gagné sa vie, euh, pendant que papa était parti hein.",papa était parti,être,partir,0,0,0,0,0
PFC,38,"Et, euh, ce qu'elle a de, ce que, euh, aussi ils se sont toujours dits quand il sont rentrés ben tu vois, euh , j'avais, je me souviens plus de la somme, j'avais tant quand tu es, quand tu es parti prisonnier, eh ben j'ai, euh, elle avait sensiblement la même somme elle avait réussi à, euh, à vivre, euh, pas pu en économiser (XX) ça, ça devait pas être possible, mais elle avait réussi à, euh, à tenir.",elle avait réussi,avoir,réussir,0,0,0,0,0
PFC,38,"Et, euh, ce qu'elle a de, ce que, euh, aussi ils se sont toujours dits quand il sont rentrés ben tu vois, euh , j'avais, je me souviens plus de la somme, j'avais tant quand tu es, quand tu es parti prisonnier, eh ben j'ai, euh, elle avait sensiblement la même somme elle avait réussi à, euh, à vivre, euh, pas pu en économiser (XX) ça, ça devait pas être possible, mais elle avait réussi à, euh, à tenir.",elle avait réussi,avoir,réussir,0,0,0,0,0
PFC,41,Comme sa marraine c'est Catherine qui était donc qui était venue de Lorraine.,Catherine qui était venue,être,venir,0,0,0,0,0
PFC,44,"Mais il y a un gars qui me l'avait dit hein, un gars il m'a dit:",un gars qui me l'avait dit,avoir,dire,0,0,0,0,0
PFC,44,"Et attends, le pire c'est qu'ils m'avaient embauché pour faire euh,",ils m'avaient embauché,avoir,embaucher,0,0,0,0,0
PFC,44,"Et alors, ils m'avaient fait un, un, un papier, le, j'étais en colère sur le coup hein, quand j'ai vu ça.",ils m'avaient fait,avoir,faire,0,0,0,0,0
PFC,44,"Vous m'aviez promis que euh, dans deux ans, quand je serais euh performant euh,",Vous m'aviez promis,avoir,promettre,0,0,0,0,0
PFC,51,"Et tu es, tu y étais allé pour quoi alors ?",tu y étais allé,être,aller,0,0,0,0,0
PFC,51,"Tout en anglais ? Et en fait euh, ton DEUG c'était, c'est tu avais fait quoi ?",tu avais fait,avoir,faire,0,0,0,0,0
PFC,51,"Un DEUG d'histoire euh, géo normal et puis euh, j'avais pris option euh, démographie ethnologie euh.",j'avais pris,avoir,prendre,0,0,1,0,0
PFC,51,"Toute façon euh, je m'étais dit je peux pas assumer euh, tous les cours euh, en arrivant quoi. (X) je comprenais rien, mes prises de notes, c'était pff.",je m'étais dit,être,se dire,0,0,1,0,0
PFC,51,"Il a même neigé, on m'avait dit qu'il faisait jamais froid et qu'il neigeait jamais vu que c'était vers la mer, et en fait il a neigé, il a gelé euh.",on m'avait dit,avoir,dire,0,0,0,0,0
PFC,51,"Moi j'ai une copine éthiopienne qui était allé là-bas, mais elle savait elle avait jamais été scolarisée, donc elle savait même pas tenir un stylo quoi.",une copine éthiopienne qui était allé,être,aller,0,0,0,0,0
PFC,60,Qui elle avait fait quelques études jusqu'en fin d'étude à l'époque / L1} Oui L2} Et moi j'ai été à l'école avec elle pendant au moins quatre ans L1} Donc vous étiez pas à l'école primaire euh / du village? L2} Je suis pa- / je suis passée à l'école primaire en CE1 directement / je n'ai pas fait le CP,elle avait fait,avoir,faire,0,0,0,0,0
PFC,61,"pour faire un repas dans un sens parce que, on s'est retrouvé à parler alors que, s'il avait fait beau euh,",il avait fait,avoir,faire,0,0,0,0,0
